Schaeffer, Hermann		: Markt (10), Johannisplatz (9), Unterm Markt (4), Unterlauengasse (16), Lutherplatz, neben "Schwarzer Bär"	: 1. (vor 1928) Unterm Markt 4, verloren 1973; 2. (vor 1928) H. d. Kirche, verloren nach 1934; 3. (vor 1934) Markt 10, erneuert 1988
Schaxel, Julius		:	Jenergasse 12,	Reichardtstieg 4;		: (1983) Reichardtstieg 4
Scheidler, Karl Hermann		: Unterm Markt, Bachgasse/Quergasse (15) ("Zur Schweiz")	: (vor 1928) Quergasse 15, verloren; E
Schelling, Friedrich Wilhelm Joseph von		: A. d. Graben	: 1. (1858) Fürstengraben 16, erneuert 1929, verloren nach 1934; 2. (vor 1928) Unterm Markt 12a, verloren nach 1934; 3. (1989) Johannisplatz 22
Schelver, Franz Joseph		: Inspektorhaus des Bot. Gartens	: (1858) ebd., erneuert 1929, verloren vor 1934
Schenck, Johann Theodor (gen. von Burgstadt)		: Brüdergasse	: (1977) Teichgraben 7 (Anatomisches Institut)
Scherer, Alexander Nicolaus von		: Am Paradies (6)	: (1858) ebd., verloren nach 1934
Schiller, Friedrich (von)		: Jenergasse (19), Zwätzengasse (9), Unterm Markt (1), Schloßgasse (17), Garten am Engelgatter: (1858) 1. Jenergasse 19, Gebäude 1945 zerstört; 2. Zwätzengasse 9 (Rückseite), erneuert 1990; 3. Unterm Markt 1, Gebäude 1945 zerstört, erneuert nach 1945 (Mauerrest); 4. Schloßgasse 17, Gebäude 1945 zerstört, neue Anbringung (nach 1945): Ernst-Thälmann-Ring 15a (am Hörsaalanbau); 5. Schillergäßchen 2 (Gartenhaus), erneuert 1977; 6. Leutrastr. 5, Gebäude 1945 zerstört; 7. Unterm Markt 12a, verloren nach 1934
Schlegel, August Wilhelm		: Markt (23) u. a.	: 1. (1858) Unterm Markt 12a, verloren nach 1934; 2. (1988) Markt 23
Schlegel, Friedrich Wilhelm Karl		: Markt (23) u. a.	: 1. (1858) Löbdergraben 10, verloren nach 1934; 2. (1988) Markt 23
Schlegel (auch Siegel), Paul Marquard		: unbekannt	: (1977) Teichgraben 7 (Anatomisches Institut)
Schlegel-Schelling, Caroline (geb. Michaelis, verw. Böhmer)		: Markt (23) u. a.	: (1988) ebd.
Schleicher, August		: Leutragasse, Bachgasse	: (vor 1928) Bachstr. 15, verloren vor 1934, erneuert nach 1991
Schleiden, Matthias Jakob		: V. d. Johannistor, Löbdergasse, Neugasse (10)	: (1929) Inspektorhaus des Bot. Gartens, verloren vor 1934; E
Schlenther, Paul		: unbekannt	: (vor 1928) Jenergasse 14
Schmid, Karl Christian Erhard		: Zwätzengasse (9)	: (1858) ebd., verloren vor 1934, erneuert nach 1934 und 1989
Schmid, Ernst Erhard		: Johannisgasse (28), Schillergäßchen (1)	: (1929) Schillerstr. (Mineralogisches Institut), Gebäude 1945 zerstört
Schmid, Karl Ernst		: Leutragasse, Fürstengraben, Johannisgasse (26)	: (1858) Johannisstr. 26, Gebäude 1898 abgerissen, neue Anbringung: Goetheallee 18
Schmidt, Erich		: Fischergasse (2) (Geburtshaus)	: (vor 1928) Jenergasse 14
Schmidt, Ernst Gottfried		: Nonnenplan (3/4), Schillergäßchen (2) (Eigentümer); 	: (1976) Schillergäßchen 2
Schmidt, Johann Ludwig		: Nonnenplan (3/4), Schillergäßchen (2) (Eigentümer); 	: (1976) Schillergäßchen 2
Schmidt, Moritz Wilhelm Konstantin		: Unt. Löbdergraben	: (vor 1928) ErnstThälmann-Ring 23, erneuert 1986
Schmidt, Oskar Eduard		: Fischergasse (2)	: (vor 1928) ebd., Gebäude um 1970 abgerissen
Schmidt, Wilhelm Adolf		: V. d. Neutor, Neugasse (10)	: (1929) Neugasse 10, erneuert 1987
Schnaubert, Andreas Joseph		: Leutragasse (10)	: (1858) ebd., Gebäude 1969 abgerissen
Schnepff, Erhard		: vermutlich Coll. Jen., evtl. auch Am Kreuz (4)	: 1. (1858) Am Kreuz 4, verloren vor 1934; 2. (1979) Coll. Jen.
Schömann, Franz Joseph Constantin		:	Löbdergasse (6);		:	(1858)	Löbderstr. 20/21, neue Anbringung: Rathausgasse 1, Gebäude 1945 zerstört
Schott, Friedrich Otto		: Lichtenhainer Str. (5)	: (nach 1991) Otto-Schott-Str. 5
Schott, Heinrich August		: Jenergasse (9)	: (1858) ebd., verloren vor 1934
Schottin, Carl Friedrich Reinhold		: Jenergasse 14	: (vor 1934) Fürstengraben 19 (= Hinterhaus), verloren nach 1934
Schrader, Otto		: Gartenstr. (1)	: (vor 1928) ebd., erneuert 1929
Schrödinger, Erwin		: unbekannt	: (nach 1945) Helmholtzweg 5 (Physikalisches Institut)
Schrön, Heinrich Ludwig Friedrich		: Schillergäßchen (2)	: (vor 1928) ebd., erneuert 1977
Schröter, Johannes (von)		: Johannisgasse, evtl. auch Markt, Löbdergasse (5)	: 1. (1858) Löbderstr. 5, erneuert nach 1945; 2. (1979) Coll. Jen.
Schubart, Christian Friedrich Daniel		: unbekannt	: (vor 1928) Löbdergraben 6, verloren nach 1934
Schubert, Gotthilf Heinrich (von)		: unbekannt	: (1858) Löbderstr. 20/21, verloren vor 1934
Schütz, Christian Gottfried		: Engelplatz	: 1. (1858) Engelplatz 8, Gebäude 1900 abgerissen, neue Anbringung (1929): Nachfolgebau, verloren vor 1934; 2. (1929) Coll. Jen., verloren um 1973; 3. (nach 1990) Engelplatz 8
Schultze, Alfred		: Grietgasse (1)	: (1929) Grietgasse 11, verloren 1934
Schultze (-Jena), Bernhard Sigismund		: V. d. Neutor, Sellierstr. (6)	: (vor 1928) 1. Sellierstr. 6; 2. Erbertstr. 2; 3. Johannisplatz 10, erneuert 1976; 4. (nach 1934) Bachstr. 18 (Frauenklinik)
Schulz-Gora, Oskar		: Kahlaische Str. (1)	: (nach 1942) ebd.
Schulze (-Gävernitz), Friedrich Gottlob		: Schloßgasse (17)	: (vor 1928) ebd., Gebäude 1945 zerstört, erneuert 1990 (ErnstThälmann-Ring 15a)
Schumann, Robert		: Jüdengraben	: (nach 1991) Goetheallee 27
Schwalbe, Gustav Albert		: Jüdengraben	: (1929) Teichgraben 7 (Anatomisches Institut), erneuert 1977
Schwarz, Otto		: Ob. Philosophenweg 16	: (1986) Philosophenweg 16
Schweitzer, Christian Wilhelm		: Teichgraben	: (1858) ebd., Gebäude um 1900 abgebrochen wegen Bau Schillerstr
Seebeck, Karl Julius Moritz		: Johannisstr. (20) (Geburtshaus), V. d. Saaltor, Neugasse, Schloß, Jüdengraben	: (vor 1928) Sellierstr. 7
Seebeck, Thomas Johann		: Johannisgasse (20)	: (1858) ebd., verloren um 1975, erneuert 1989
Segner, Johann Andreas von		: unbekannt	: (1858) Unterm Markt 4, verloren 1973, erneuert nach 1991
Seidel, Moritz		: Neugasse (21), Sellierstr.	: (vor 1928) Sellierstr. 7
Selnecker, Nikolaus		: unbekannt	: (1858) Saalstr. 17, verloren nach 1934, erneuert 1990 (Nachfolgebau)
Seyerlein, Karl Rudolf		: Johannisstr. (6)	: (vor 1934) ebd., Gebäude 1969 abgerissen
Siebert, August Friedrich		: V. d. Saaltor	: (1858) Am Saaltor; verloren nach 1934
Siebold, Adam Elias von		: unbekannt	: (1858) Neugasse 14, verloren vor 1934
Siebold, Johann Bartholomäus von		: unbekannt	: (1858) Neugasse 14, verloren vor 1934
Siedentopf, Henry		: Löbdergraben (11), Kahlaische Str. 2, Kaiser-Wilhelm-Str. 7	: (nach 1945) Helmholtzweg5 (Physikalisches Institut), verloren; E
Siegfried, Carl Adolf		: Fischergasse, Jüdengraben	: (vor 1934) Westbahnhofstr. 3
Sievers, Eduard			
Smidt, Johann		: Markt (4)	: (1858) ebd., verloren vor 1934
Snell, Christian Philipp Carl		: Neugasse (23)	: (vor 1934) ebd., erneuert 1989
Solf, Wilhelm Heinrich		: Jenaaufenthalt (1895/96) fragwürdig; 	: (vor 1928) Johannisplatz 10, verloren nach 1934
Spalatin (eigtl. Burckhardt), Georg		: unbekannt	: 1. (1929) Bibliotheksplatz (UB), Gebäude 1945 zerstört; 2. (nach 1991) Coll. Jen.
Spieß, Edmund		: Löbdergraben	: (vor 1928) Teichgraben 6, verloren vor 1934
Stade, Friedrich Wilhelm		: Sitzenplan, Postgasse	: (vor 1934) Ludwig-Weimar-Gasse 7, Gebäude 1945 zerstört; E
Stahl, Georg Ernst		: unbekannt	: 1. (1858) Rathausgasse 1, Gebäude 1945 zerstört; 2. (nach 1991) Coll. Jen.
Stamitz, Carl		: unbekannt	: (nach 1991) Goetheallee 27
Stark, Johann Christian d. Ä.		: Kleine Rathausgasse (3)	: 1. (1858) ebd., Gebäude 1945 zerstört; 2. (nach 1991) Jenergasse 8
Stark, Johann Christian d.J.		: Leutragasse (29)	: 1. (1858) ebd., Gebäude 1945 zerstört; 2. (nach 1991) Jenergasse 8
Stark, Karl Bernhard		: Unterm Markt (12a), Untere Saalstr.; 	: (vor 1928) Unterm Markt 4, verloren 1973
Stark, Karl Wilhelm		: Unterm Markt (12a)	: (1858) ebd., erneuert 1989
Steffens, Henrik		: Lutherplatz 2 ("Schwarzer Bär")	: (1858) ebd., verloren vor 1934; E
Steiger, Günter		: Westendstr. 11, Zenkerwegl	: (1989) Coll. Jen.
Steinmann, Gustav		: Schillerstr., 	: (1929) ebd. (Mineralogisches Institut), Gebäude 1945 zerstört
Steinmann, Tobias		: Markt (11), Steinmannsgäßlein (2 und 3)	: (nach 1991) Markt 11/Greifgäßchen
Stickel, Johann Gustav		: Johannisgasse (19)	: (vor 1934) ebd., verloren nach 1934
Stieler, Kaspar		: unbekannt	: (nach 1991) Coll. Jen.
Stifel, Michael			
Stigel, Johann		: Coll. Jen.	: (1858) ebd.; verloren um 1973, erneuert 1979
Stintzing, Georg Hieronymus Roderich		: Am Steiger (2)	: (vermutlich 1924) Bachstr. 18 (ehemalige Med. Klinik)
Stolle, Gottlieb		: Leutragasse (29)	: (nach 1991) Coll. Jen.
Stoy, Karl Volkmar		: Löbdergraben (32), Fischergasse	: (1934) Löbdergraben 32, verloren nach 1934
Stoy, Stephan		: Löbdergraben (32), 	: (vor 1934) ebd., verloren nach 1934
Strasburger, Eduard		: V. d. Zwätzentor, V. d. Engelgatter	: (1934) Marienstr. 9, verloren nach 1934
Straubel, Rudolf		: Neugasse (23), Kaiser-Wilhelm-Str. (9), Beethovenstr. (2), Botzstr. (10)	: (nach 1945) Helmholtzweg 1 (Abbeanum)
Strigel, Viktorin		: Löbdergasse/Nonnenplan, Kirchplatz (4); 	: 1. (1858) Kirchplatz 4, Gebäude 1945 zerstört, 2. (1979) Coll. Jen.
Struve, Burkhard Gotthelf		: Unterm Markt (4)	: 1. (1858) ebd., verloren um 1973, erneuert 1990; 2. (1929) Bibliotheksplatz (UB), Gebäude 1945 zerstört
Struve, Georg Adam		: Unterm Markt/Oberlauengasse	: 1. (1858) ebd., Gebäude um 1900 abgerissen.; 2. (1990) Oberlauengasse 2
Sturm, Karl Christoph Gottlieb		: Johannisgasse (26)	: (1858) ebd., verloren vor 1934
Suckow, Johann Lorenz Daniel		: Kollegiengasse (6)	:1. (1858) ebd., Gebäude 1945 zerstört; 2. (nach 1991) Coll. Jen.
Suckow, Wilhelm Carl Friedrich		: Löbdergasse (12)	: (1858) ebd., Gebäude 1945 zerstört
Szeberenyi, Johann		: unbekannt	: (1858) Johannisstr. 3/3a, Gebäude 1945 zerstört
Teichmeyer, Hermann Friedrich		: Leutragasse (10), Camsdorfer und Wenigenjenaer Freigüter (Eigentümer)	: 1. (1858) Leutrastr. 10, verloren vor 1934; 2. (1858) Camsdorfer Ufer 1, verloren vor 1934, erneuert 1991
Tennemann, Wilhelm Gottlieb		: Löbdergasse (5), Bachgasse	: (1858) Bachgasse 4, verloren vor 1934
Thibaut, Anton Friedrich Justus		: Markt (5), Schillergäßchen (2) (Eigentümer); 	: 1. (1858) Markt 5, Gebäude 1945 zerstört; 2. (vor 1928) Rathausgasse 1, Gebäude 1945 zerstört; 3. (1976) Schillergäßchen 2
Thomae, Johannes Carl		: Ob. Jüdengraben	: (1929) Rathenaustr. 9
Thomas, Johann		: unbekannt	: (nach 1991) Coll. Jen.
Thon, August		: Fürstengraben (30)	: (1929) ebd., verloren vor 1934
Thümmel, Wilhelm		: Schaefferstr. (3 u. 4), Beethovenstr. (28)	: (1929) Beethovenstr. 28, verloren vor 1934
Tieck, Johann Ludwig		: Fischergasse	: (1858); Fischergasse 1, erneuert 1929 und 1987
Tolstoi, Lew Nikolajewitsch		: vermutlich Fürstengraben (18)	: (1988) Goetheallee 18
Treunert, Wilhelm		: Oberlauengasse 12	: (1934) ebd., Gebäude 1986 abgerissen, erneuert 1990 (Nachfolgebau)
Treviranus, Ludolf Christian		: unbekannt	: (1858) Neugasse 10, verloren vor 1934
Trinius, Karl Bernhard Frhr. von		: unbekannt	: (1858) Neugasse 10, verloren vor 1934
Trinks, Friedrich		: Schloßgasse (3)	: (1929) ebd., verloren nach 1934
Troxler, Ignaz Paul Vital		: Johannisgasse (26)	: (1858) ebd., verloren vor 1934, Gebäude 1945 zerstört; E
Tümpling, Albertus von		: Johannisgasse	: (1446) V. d. Saaltor, erneuert 1853, neue Anbringung (1927/28): Am Anger 15 (ehemaliges Altersheim, von Tümpling gestiftet)
Ulbricht, Walter		: Am Burggarten 2	: (1965) August-Bebel-Str. 27 (Ölmühle)
Ulrich, Johann August Heinrich		: Inspektur des Coll. Jen., Gartenhaus am Teiche	: (1858) V. d. Löbdertor, verloren vor 1934
Unckel-Nimuendaju, Curt		: Wagnergasse (30) (Geburtshaus)	: (nach 1991) ebd.
Versmann, Johannes Andreas			
Voigt, Friedrich Siegismund		: Oberlauengasse (8), Schloßgasse (3); 	: 1. (1858) Schloßgasse 3, verloren vor 1934; 2. (1929) Inspektorhaus des Bot. Gartens, verloren nach 1934
Voigt, Johann Heinrich		: Oberlauengasse (8)	: (1858) ebd., verloren vor 1934
Volkmann, Rudolf		: Beethovenstr. 16	: (nach 1947) ebd.
Vollert, Christian August Anton		: unbekannt	: (vor 1928) Sellierstr. 6
Vollert, Max		: Kahlaische Str. (1), Neugasse (18), Humboldtstr. (7?)	: (vor 1934) Neugasse 18, erneuert 1987
Voß, Hermann		: Griesbachsches Haus und Griesbachgartenhaus, Bachgasse (27)	: (1977) Teichgraben 7 (Anatomisches Institut), wurde 1987 nach Bekanntwerden seines Verhaltens während des Faschismus in Poznan entfernt
Voß, Johann Heinrich		: Griesbachsches Haus und Griesbachgartenhaus, Bachgasse (27)	: 1. (1858) Bachstr. 27, verloren nach 1934; 2. (1990) Am Planetarium 7 (Griesbachgartenhaus)
Voß, Richard		: V. d. Erfurter Tor	: (vor 1928) H. d. Kirche 10, verloren vor 1934
Vossgall, Johann		: Unterm Markt, Leutragasse (10)	: (1858) Leutrastr. 10, neue Anbringung (vor 1934): Neugasse 24 (ehemaliges Pharmazeutisches Institut), erneuert 1987
Wackenroder, Heinrich Wilhelm Ferdinand		: Unterm Markt, Leutragasse (10)	: (1858) Leutrastr. 10, neue Anbringung (vor 1934): Neugasse 24 (ehemaliges Pharmazeutisches Institut), erneuert 1987
Wagenmann, August Emil Ludwig		: Stoystr. (2 und 3)	: (nach 1934) Stoystr. 3
Wagner, Johann Jakob		: unbekannt	: (1858) Engelplatz 11, verloren vor 1934
Wagner, Richard		: Sitzenplan	: 1. (1933) Löbdergraben 10, verloren vor 1981, 2. (1989) ErnstThälmann-Ring 11(= Hofseite)
Walch, Christian Wilhelm Franz		: Johannisgasse (16)	: (1858) ebd., verloren vor 1934
Walch, Georg Ludwig		: Johannisgasse (16)	: (1929) Bibliotheksplatz (UB), Gebäude 1945 zerstört
Walch, Johann Ernst Immanuel		: Johannisgasse (14)	: (1858) ebd., verloren nach 1934, erneuert 1989
Walch, Johann Georg		: Johannisgasse (16)	: (1858) ebd., verloren vor 1934
Walch, Karl Friedrich		: Johannisgasse (16)	: (1858) ebd., erneuert 1976
Walch, Karl Wilhelm		: Johannisgasse (16)	: (1976) ebd.
Walther, Johannes		: Schillergäßchen (1), V. d. Erfurter Tor	: (nach 1937) August-Bebel-Str. 12, erneuert 1989
Weber, Paul		: Landgrafenstieg 12	: (nach 1934) ebd.
Weigel, Erhard		: Coll. Jen., Johannisgasse (26)	: l. (1858) Johannisgasse 26, Gebäude 1898 abgerissen; 2. (nach 1991) Coll. Jen.
Welti, Emil		: unbekannt	: (1929) Leutrastr. 2, Gebäude 1945 zerstört
Wendt, Hans Hinrich		: Forstweg, Am Landgrafen (2), Wildstr. (7)	: (1929) Wildstr. 7, verloren vor 1934
Wendt, Otto (von)		: Johannisgasse, Unt. Löbdergraben	: (1929) V. d. Neutor 3, verloren nach 1934
Wesenbeck, Matthäus		: Johannisgasse, Markt	: (1858) Unterm Markt 4, verloren 1973, erneuert 1990
Wieck, Clara		: unbekannt	: (nach 1991) Goetheallee 27
Wien, Max		: Westendstr.	(22), Ob. Philosophenweg (50)	: (nach 1945) Helmholtzweg 5 (Physikalisches Institut)
Wigand, Johan(nes)		: H. d. Kirche ("Wedelei"), Leutragasse; 	: (1858) H. d. Kirche 5/6, Gebäude 1945 zerstört
Wildvogel, Christian		: Schloßgasse (9)	: (1858) ebd., Gebäude 1945 zerstört
Winckelmann, Johann Joachim		: unbekannt	: 1. (1858) Rathausgasse 1, Gebäude 1945 zerstört, 2. (nach 1991) Coll. Jen.
Winkelmann, Adolf		: Kasernenstr., V. d. Erfurter Tor, Kahlaische Str. (4), Stoystr. (la)	: (1929) Helmholtzweg 5 (Physikalisches Institut)
Wolff, Christian		: Kollegiengasse	: 1. (1858) Kollegiengasse 20, Gebäude 1969 abgerissen, 2. (nach 1991) Coll. Jen.
Wolff, Oskar Ludwig Bernhard		: Fürstengraben, Sitzenplan	: 1. (1858) Löbdergraben 10, verloren nach 1934; 2. (vor 1928) Goetheallee 18; 3. (1989) Ernst-Thälmann-Ring 11 (Hofseite)
Woltmann, Karl Ludwig (von)		: Leutragasse (5), Grietgasse	: (1858) Engelplatz 11, verloren vor 1934
Wolzogen, Caroline Frfr. von (geb. von Lengefeld),		: V. d. Zwätzentor	: (1858) Saalbahnhofstr. 12, erneuert 1929, verloren nach 1934, erneuert 1987
Zeiß, Carl		: Jenergasse (14), Neugasse (7), Wagnergasse (32), Johannisplatz (10), Leutragäßchen	: 1. (vor 1928) Jenergasse 14; 2. (nach 1945) Neugasse 7, erneuert 1983; 3. (nach 1945) Wagnergasse 32, erneuert 1976; 4. (nach 1945) Johannisplatz 10, erneuert 1976
Zeiß, Eduard		: Jenergasse 14, evtl. Unterm Markt (1)	: (vor 1928) Jenergasse 14
Zenker, Gustav		: Fürstengraben (18)	: (1910) Goetheallee 18
Zenker, Jonathan Karl			
Zetkin, Clara		: u. a. Carl-Zeiß-Str. 8	:(1957) ebd.
Zimmern, Siegmund Wilhelm		: Unterlauengasse (14)	: 1. (1858) ebd., verloren vor 1934; 2. (1990) Unterm Markt 12 (Hofseite)
Zinzendorf (und Pottendorf), Nikolaus Ludwig Graf von		: Wagnergasse (27)	: (1858) ebd., verloren nach 1934, erneuert nach 1991
Zucker, Friedrich		: Forstweg 16, Beethovenstr. 4	: (1983) Dr.-Otto-Nuschke-Str. 10
